date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:18:22	2818/2818	---M--	200	added ('OK')	image/png	etag:%22b02-546c863f2cf4d%22	https://www.javierfergo.com/wp-content/themes/trend/assets/img/arrow.png	./mirror-javierfergo/wp-content/themes/trend/assets/img/arrow.png	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/style.css?ver=3.7.1)
16:18:23	2845/2845	---M--	200	added ('OK')	image/png	etag:%22b1d-546c863f2cf4d%22	https://www.javierfergo.com/wp-content/themes/trend/assets/img/comment.png	./mirror-javierfergo/wp-content/themes/trend/assets/img/comment.png	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/style.css?ver=3.7.1)
16:18:24	28287/28287	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2014:18:24%20GMT	https://www.javierfergo.com/wp-content/themes/trend/assets/css/mCSB_buttons.png	./mirror-javierfergo/wp-content/themes/trend/assets/css/mCSB_buttons.png	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/jquery.mcustomscrollbar.css?ver=3.7.1)
16:18:25	31194/31194	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2279da-546c863f2a06d%22	https://www.javierfergo.com/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.eot	./mirror-javierfergo/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.eot	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/dashicons.css?ver=3.7.1)
16:18:26	30908/30908	---M--	200	added ('OK')	application/font-sfnt	etag:%2278bc-546c863f2a06d%22	https://www.javierfergo.com/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.ttf	./mirror-javierfergo/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.ttf	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/dashicons.css?ver=3.7.1)
16:18:27	71488/71488	---M--	200	added ('OK')	image/svg+xml	etag:%2211740-546c863f2a06d%22	https://www.javierfergo.com/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.svg	./mirror-javierfergo/wp-content/themes/trend/assets/css/fonts/dashicons-master/dashicons.svg	(from https://www.javierfergo.com/wp-content/themes/trend/assets/css/dashicons.css?ver=3.7.1)
16:18:28	2707/2707	---M--	200	added ('OK')	image/gif	etag:%22a93-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/common/loading-2.gif	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/common/loading-2.gif	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:29	210/210	---M--	200	added ('OK')	image/png	etag:%22d2-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/common/grab.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/common/grab.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:30	190/190	---M--	200	added ('OK')	image/png	etag:%22be-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/common/grabbing.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/common/grabbing.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:31	208/208	---M--	200	added ('OK')	image/png	etag:%22d0-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/common/video-close-btn.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/common/video-close-btn.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:32	1103/1103	---M--	200	added ('OK')	image/png	etag:%2244f-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-1.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-1.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:33	2070/2070	---M--	200	added ('OK')	image/png	etag:%22816-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-1-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-1-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:34	836/836	---M--	200	added ('OK')	image/png	etag:%22344-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-1.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-1.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:35	1641/1641	---M--	200	added ('OK')	image/png	etag:%22669-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-1-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-1-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:36	1374/1374	---M--	200	added ('OK')	image/svg+xml	etag:%2255e-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/minimal.svg	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/minimal.svg	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:37	398/398	---M--	200	added ('OK')	image/png	etag:%2218e-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-2.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-2.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:38	615/615	---M--	200	added ('OK')	image/png	etag:%22267-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-2-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/black-skin-2-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:39	1035/1035	---M--	200	added ('OK')	image/png	etag:%2240b-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-2.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-2.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:40	2157/2157	---M--	200	added ('OK')	image/png	etag:%2286d-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-2-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-2-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:41	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-3.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-3.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:42	2965/2965	---M--	200	added ('OK')	image/png	etag:%22b95-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-3-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-3-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:43	592/592	---M--	200	added ('OK')	image/png	etag:%22250-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-4.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-4.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:44	1147/1147	---M--	200	added ('OK')	image/png	etag:%2247b-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-4-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-4-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:45	456/456	---M--	200	added ('OK')	image/png	etag:%221c8-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-5.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-5.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:46	666/666	---M--	200	added ('OK')	image/png	etag:%2229a-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-5-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-5-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:47	388/388	---M--	200	added ('OK')	image/png	etag:%22184-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-6.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-6.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:48	638/638	---M--	200	added ('OK')	image/png	etag:%2227e-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-6-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/light-skin-6-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:49	1973/1973	---M--	200	added ('OK')	image/png	etag:%227b5-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/metro-skin.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/metro-skin.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:50	4099/4099	---M--	200	added ('OK')	image/png	etag:%221003-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/metro-skin-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/metro-skin-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:51	1986/1986	---M--	200	added ('OK')	image/png	etag:%227c2-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/contrast-skin.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/contrast-skin.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:52	4452/4452	---M--	200	added ('OK')	image/png	etag:%221164-641e67c5a4ea1%22	https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/skins/contrast-skin-retina.png	./mirror-javierfergo/wp-content/plugins/master-slider/public/assets/css/skins/contrast-skin-retina.png	(from https://www.javierfergo.com/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.11.0)
16:18:53	17397/17397	---M--	200	added ('OK')	image/jpeg	etag:%2243f5-5a50cc51e9965%22	https://www.javierfergo.com/wp-content/uploads/2020/05/PortraitFergo-e1588849148612.jpg	./mirror-javierfergo/wp-content/uploads/2020/05/PortraitFergo-e1588849148612.jpg	(from https://www.javierfergo.com/about/)
16:18:54	11059/11059	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:18:54%20GMT	https://www.javierfergo.com/wp-json/wp/v2/pages/891	./mirror-javierfergo/wp-json/wp/v2/pages/891.json	(from https://www.javierfergo.com/about/)
16:18:55	2652/2652	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:18:55%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Fabout%2F	./mirror-javierfergo/wp-json/oembed/1.0/embeda579.json	(from https://www.javierfergo.com/about/)
16:18:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:18:56%20GMT	https://www.javierfergo.com/?p=891	./mirror-javierfergo/indexb541.html	(from https://www.javierfergo.com/about/)
16:18:56	2766/2766	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Oct%202025%2014:18:56%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Fabout%2F&format=xml	./mirror-javierfergo/wp-json/oembed/1.0/embed1c6a	(from https://www.javierfergo.com/about/)
16:18:57	375/375	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:18:57%20GMT	http://www.javierfergo.com/wp-content/uploads/2020/05/PortraitFergo-1024x1024.jpg	./mirror-javierfergo/wp-content/uploads/2020/05/PortraitFergo-1024x1024.b4.delayed	(from https://www.javierfergo.com/about/)
16:18:58	102602/102602	---M--	200	added ('OK')	image/jpeg	etag:%22190ca-5a50c6c265976%22	https://www.javierfergo.com/wp-content/uploads/2020/05/PortraitFergo-1024x1024.jpg	./mirror-javierfergo/wp-content/uploads/2020/05/PortraitFergo-1024x1024.jpg	(from https://www.javierfergo.com/about/)
16:18:59	6449/6449	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:18:59%20GMT	https://www.javierfergo.com/wp-json/wp/v2/pages/45	./mirror-javierfergo/wp-json/wp/v2/pages/45.json	(from https://www.javierfergo.com/contacto/)
16:19:00	2505/2505	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:19:00%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Fcontacto%2F	./mirror-javierfergo/wp-json/oembed/1.0/embed2c6e.json	(from https://www.javierfergo.com/contacto/)
16:19:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:01%20GMT	https://www.javierfergo.com/?p=45	./mirror-javierfergo/index5e74.html	(from https://www.javierfergo.com/contacto/)
16:19:01	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Oct%202025%2014:19:01%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Fcontacto%2F&format=xml	./mirror-javierfergo/wp-json/oembed/1.0/embedc81b	(from https://www.javierfergo.com/contacto/)
16:19:03	22377/22377	---MC-	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:19:03%20GMT	https://www.javierfergo.com/wp-json/wp/v2/pages/1103	./mirror-javierfergo/wp-json/wp/v2/pages/1103.json	(from https://www.javierfergo.com/tearsheet/)
16:19:04	346198/346198	---M--	200	added ('OK')	image/jpeg	etag:%2254856-5de2eb87b3f20%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:04	2732/2732	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Oct%202025%2014:19:04%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Ftearsheet%2F	./mirror-javierfergo/wp-json/oembed/1.0/embedf554.json	(from https://www.javierfergo.com/tearsheet/)
16:19:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:05%20GMT	https://www.javierfergo.com/?p=1103	./mirror-javierfergo/index70ff.html	(from https://www.javierfergo.com/tearsheet/)
16:19:05	2846/2846	---M-Z	200	added ('OK')	text/xml	date:Fri,%2024%20Oct%202025%2014:19:05%20GMT	https://www.javierfergo.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.javierfergo.com%2Ftearsheet%2F&format=xml	./mirror-javierfergo/wp-json/oembed/1.0/embedb8e7	(from https://www.javierfergo.com/tearsheet/)
16:19:07	149385/149385	---M--	200	added ('OK')	image/jpeg	etag:%2224789-5e1f027393e62%22	https://www.javierfergo.com/wp-content/uploads/2022/06/lemonde-1024x578.jpg	./mirror-javierfergo/wp-content/uploads/2022/06/lemonde-1024x578.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:08	429/429	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:07%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/The-volunteers-saving-animals-in-Ukraine-%e2%80%93-photo-essay-Ukraine-The-Guardian.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/The-volunteers-saving-animals-in-Ukraine-%e2%80%93-photo-essay-Ukraine-The-Guardian.be.delayed	(from https://www.javierfergo.com/tearsheet/)
16:19:13	434/434	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:09%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Want-a-Peek-at-Post-Covid-Life-Check-Out-Gibraltar--1024x564.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Want-a-Peek-at-Post-Covid-Life-Check-Out-Gibraltar--1024x564.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:14	90896/90896	---M--	200	added ('OK')	image/jpeg	etag:%2216310-5de2eb7ccbf40%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Want-a-Peek-at-Post-Covid-Life-Check-Out-Gibraltar--1024x564.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Want-a-Peek-at-Post-Covid-Life-Check-Out-Gibraltar--1024x564.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:16	375/375	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:14%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Sin-ti%cc%81tulo-2-1024x489.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Sin-ti%cc%81tulo-2-1024x489.c2.delayed	(from https://www.javierfergo.com/tearsheet/)
16:19:16	650851/650851	---M--	200	added ('OK')	image/jpeg	etag:%229ee63-5df0b1d3776d0%22	https://www.javierfergo.com/wp-content/uploads/2022/05/The-volunteers-saving-animals-in-Ukraine-%e2%80%93-photo-essay-Ukraine-The-Guardian.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/The-volunteers-saving-animals-in-Ukraine-%e2%80%93-photo-essay-Ukraine-The-Guardian.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:16	119964/119964	---M--	200	added ('OK')	image/jpeg	etag:%221d49c-5de2eb7fd7400%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Sin-ti%cc%81tulo-2-1024x489.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Sin-ti%cc%81tulo-2-1024x489.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:18	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:17%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump-1024x627.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump-1024x627.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:18	67830/67830	---M--	200	added ('OK')	image/jpeg	etag:%22108f6-5de2eb87f5600%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump-1024x627.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Spain-Sends-Troops-to-African-Enclave-After-Migrant-Crossings-Jump-1024x627.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:20	406/406	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:19%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/liberation_20201207_07-12-2020-desbloqueado-8-1024x620.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/liberation_20201207_07-12-2020-desbloqueado-8-1024x620.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:25	402/402	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:21%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/20190921-DS-064-DN-028-BUI_20190920183930-1024x477.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/20190921-DS-064-DN-028-BUI_20190920183930-1024x477.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:25	196903/196903	---M--	200	added ('OK')	image/jpeg	etag:%2230127-5de2eb9562288%22	https://www.javierfergo.com/wp-content/uploads/2022/05/liberation_20201207_07-12-2020-desbloqueado-8-1024x620.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/liberation_20201207_07-12-2020-desbloqueado-8-1024x620.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:28	137788/137788	---M--	200	added ('OK')	image/jpeg	etag:%2221a3c-5de2ebd85cdbe%22	https://www.javierfergo.com/wp-content/uploads/2022/05/20190921-DS-064-DN-028-BUI_20190920183930-1024x477.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/20190921-DS-064-DN-028-BUI_20190920183930-1024x477.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:28	371/371	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:26%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot-1024x640.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot-1024x640.ca.delayed	(from https://www.javierfergo.com/tearsheet/)
16:19:28	95697/95697	---M--	200	added ('OK')	image/jpeg	etag:%22175d1-5de2ebdfe2a5d%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot-1024x640.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot-1024x640.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:30	386/386	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:29%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/WED033_P114P120_ALMERIA-1-1024x180.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/WED033_P114P120_ALMERIA-1-1024x180.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:30	55469/55469	---M--	200	added ('OK')	image/jpeg	etag:%22d8ad-5de2ec3f71491%22	https://www.javierfergo.com/wp-content/uploads/2022/05/WED033_P114P120_ALMERIA-1-1024x180.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/WED033_P114P120_ALMERIA-1-1024x180.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:32	389/389	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:31%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1024x510.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1024x510.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:32	118633/118633	---M--	200	added ('OK')	image/jpeg	etag:%221cf69-5de2ec48b7576%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1024x510.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1024x510.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:34	447/447	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:33%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Desahuciados-por-el-fuego-los-temporeros-de-Lepe-exigen-dignidad-855x1024.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Desahuciados-por-el-fuego-los-temporeros-de-Lepe-exigen-dignidad-855x1024.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:35	146138/146138	---M--	200	added ('OK')	image/jpeg	etag:%2223ada-5de2ec5f3344e%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Screenshot_2021-11-03-Desahuciados-por-el-fuego-los-temporeros-de-Lepe-exigen-dignidad-855x1024.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Screenshot_2021-11-03-Desahuciados-por-el-fuego-los-temporeros-de-Lepe-exigen-dignidad-855x1024.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:36	391/391	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Oct%202025%2014:19:35%20GMT	http://www.javierfergo.com/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1-1024x510.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1-1024x510.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:36	121498/121498	---M--	200	added ('OK')	image/jpeg	etag:%221da9a-5de2ec99f7743%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1-1024x510.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Reportage-toerisme-GC-en-T-3-1-1024x510.jpg	(from https://www.javierfergo.com/tearsheet/)
16:19:37	55767/55767	---M--	200	added ('OK')	image/jpeg	etag:%22d9d7-5de2e1d483c1f%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Ukranimals_20-424x500.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Ukranimals_20-424x500.jpg	(from https://www.javierfergo.com/galleries-archive/)
16:19:38	5457/5457	---M-Z	200	added ('OK')	application/rss+xml	etag:%225d2f3ece8384a3ae02048652a99c1edb-gzip%22	https://www.javierfergo.com/galleries-archive/feed/	./mirror-javierfergo/galleries-archive/feed/index.html	(from https://www.javierfergo.com/galleries-archive/)
16:19:38	47192/47192	---M--	200	added ('OK')	image/jpeg	etag:%22b858-5de2e1a9fd5f3%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Ukranimals_01-424x500.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Ukranimals_01-424x500.jpg	(from https://www.javierfergo.com/galleries-archive/)
16:19:39	47921/47921	---M--	200	added ('OK')	image/jpeg	etag:%22bb31-5de2e1ac9cbbe%22	https://www.javierfergo.com/wp-content/uploads/2022/05/Ukranimals_02-424x500.jpg	./mirror-javierfergo/wp-content/uploads/2022/05/Ukranimals_02-424x500.jpg	(from https://www.javierfergo.com/galleries-archive/)
